Particle	Position	Velocity	Acceleration	Density	Pressure	Energy	Total Energy	Total Momentum	Time
129	-0.176250	-0.000000	-0.000027	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
130	-0.173750	-0.000000	0.000306	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
131	-0.171250	0.000001	0.000790	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
132	-0.168750	0.000003	0.000186	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
133	-0.166250	0.000001	-0.000914	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
134	-0.163750	-0.000001	-0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
135	-0.161250	0.000001	0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
136	-0.158750	-0.000001	0.000914	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
137	-0.156250	-0.000003	-0.000186	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
138	-0.153750	-0.000001	-0.000790	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
139	-0.151250	0.000000	-0.000306	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
140	-0.148750	0.000000	0.000027	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
141	-0.146250	-0.000000	0.000000	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
142	-0.143750	-0.000000	-0.000027	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
143	-0.141250	-0.000000	0.000306	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
144	-0.138750	0.000001	0.000790	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
145	-0.136250	0.000003	0.000186	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
146	-0.133750	0.000001	-0.000914	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
147	-0.131250	-0.000001	-0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
148	-0.128750	0.000001	0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
149	-0.126250	-0.000001	0.000914	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
150	-0.123750	-0.000003	-0.000186	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
151	-0.121250	-0.000001	-0.000790	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
152	-0.118750	0.000000	-0.000306	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
153	-0.116250	0.000000	0.000027	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
154	-0.113750	-0.000000	-0.000000	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
155	-0.111250	-0.000000	-0.000027	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
156	-0.108750	-0.000000	0.000306	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
157	-0.106250	0.000001	0.000790	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
158	-0.103750	0.000003	0.000186	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
159	-0.101250	0.000001	-0.000914	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
160	-0.098750	-0.000001	-0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
161	-0.096250	0.000001	0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
162	-0.093750	-0.000001	0.000915	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
163	-0.091250	-0.000003	-0.000185	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
164	-0.088750	-0.000001	-0.000794	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
165	-0.086250	0.000000	-0.000341	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
166	-0.083750	0.000000	-0.000032	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
167	-0.081250	-0.000000	0.000032	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
168	-0.078750	-0.000000	0.000341	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
169	-0.076250	0.000001	0.000794	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
170	-0.073750	0.000003	0.000185	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
171	-0.071250	0.000001	-0.000915	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
172	-0.068750	-0.000001	-0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
173	-0.066250	0.000001	0.000895	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
174	-0.063750	-0.000001	0.000914	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
175	-0.061250	-0.000003	-0.000186	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
176	-0.058750	-0.000001	-0.000790	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
177	-0.056250	0.000000	-0.000306	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
178	-0.053750	0.000000	0.000027	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
179	-0.051250	-0.000000	-0.000000	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
180	-0.048750	-0.000000	-0.000027	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
181	-0.046250	-0.000000	0.000306	1.001765	1.001765	2.500000	1.474541	0.004607	0.005500
182	-0.043750	0.000001	0.000790	1.001764	1.001764	2.499999	1.474541	0.004607	0.005500
183	-0.041250	0.000003	0.000187	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
184	-0.038750	0.000001	-0.000911	1.001763	1.001762	2.499998	1.474541	0.004607	0.005500
185	-0.036250	-0.000001	-0.000904	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
186	-0.033750	0.000001	0.000576	1.001764	1.001766	2.500005	1.474541	0.004607	0.005500
187	-0.031250	-0.000002	-0.000474	1.001763	1.001763	2.499999	1.474541	0.004607	0.005500
188	-0.028750	-0.000005	-0.000148	1.001762	1.001761	2.499997	1.474541	0.004607	0.005500
189	-0.026250	0.000012	0.028919	1.001747	1.001743	2.499986	1.474541	0.004607	0.005500
190	-0.023750	0.000125	0.142267	1.001717	1.001703	2.499958	1.474541	0.004607	0.005500
191	-0.021250	0.000182	-0.155018	1.001899	1.001903	2.500072	1.474541	0.004607	0.005500
192	-0.018750	-0.001279	-2.298846	1.003463	1.003830	2.501311	1.474541	0.004607	0.005500
193	-0.016257	-0.008834	-7.394939	1.008277	1.010079	2.505540	1.474541	0.004607	0.005500
194	-0.013780	-0.024231	-10.751877	1.017398	1.022735	2.514526	1.474541	0.004607	0.005500
195	-0.011337	-0.036725	1.825682	1.016239	1.022487	2.514508	1.474541	0.004607	0.005500
196	-0.008865	-0.009371	36.105394	0.973908	0.967116	2.473492	1.474541	0.004607	0.005500
197	-0.006194	0.185354	103.384709	0.854385	0.804707	2.339827	1.474541	0.004607	0.005500
198	-0.002909	0.391983	88.775416	0.665284	0.577976	2.156010	1.474541	0.004607	0.005500
199	0.001713	0.731287	-5.103360	0.542270	0.496379	2.283804	1.474541	0.004607	0.005500
200	0.006488	0.558084	72.498162	0.412271	0.323623	1.972564	1.474541	0.004607	0.005500
201	0.015041	0.084012	58.510878	0.287874	0.214645	1.873671	1.474541	0.004607	0.005500
202	0.024932	-0.019870	2.351826	0.253037	0.181758	1.796510	1.474541	0.004607	0.005500
203	0.034983	-0.008099	-2.554514	0.249766	0.179152	1.793071	1.474541	0.004607	0.005500
204	0.044999	-0.000673	-0.469709	0.250195	0.179583	1.794357	1.474541	0.004607	0.005500
205	0.055000	0.000017	-0.004328	0.250417	0.179794	1.794939	1.474541	0.004607	0.005500
206	0.065000	0.000026	0.015156	0.250441	0.179816	1.794999	1.474541	0.004607	0.005500
207	0.075000	0.000003	0.002699	0.250441	0.179817	1.795001	1.474541	0.004607	0.005500
208	0.085000	0.000000	0.000271	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
209	0.095000	0.000000	0.000008	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
210	0.105000	0.000000	0.000016	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
211	0.115000	-0.000000	-0.000032	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
212	0.125000	-0.000000	-0.000037	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
213	0.135000	0.000000	0.000037	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
214	0.145000	-0.000000	-0.000026	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
215	0.155000	0.000000	0.000058	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
216	0.165000	-0.000000	-0.000001	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
217	0.175000	-0.000000	-0.000059	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
218	0.185000	0.000000	0.000028	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
219	0.195000	-0.000000	-0.000028	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
220	0.205000	0.000000	0.000057	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
221	0.215000	-0.000000	-0.000002	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
222	0.225000	-0.000001	-0.000059	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
223	0.235000	0.000001	0.000059	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
224	0.245000	0.000000	-0.000006	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
225	0.255000	-0.000001	-0.000080	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
226	0.265000	0.000000	0.000028	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
227	0.275000	0.000001	0.000084	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
228	0.285000	-0.000001	-0.000089	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
229	0.295000	-0.000000	-0.000001	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
230	0.305000	0.000001	0.000087	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
231	0.315000	-0.000001	-0.000087	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
232	0.325000	-0.000000	-0.000000	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
233	0.335000	0.000001	0.000087	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
234	0.345000	-0.000001	-0.000087	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
235	0.355000	0.000000	0.000003	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
236	0.365000	0.000001	0.000090	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
237	0.375000	-0.000001	-0.000082	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
238	0.385000	-0.000000	-0.000058	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
239	0.395000	0.000000	0.000058	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
240	0.405000	0.000001	0.000082	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
241	0.415000	-0.000001	-0.000090	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
242	0.425000	-0.000000	-0.000002	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
243	0.435000	0.000001	0.000100	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
244	0.445000	-0.000001	-0.000039	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
245	0.455000	0.000000	0.000062	0.250441	0.179817	1.795000	1.474541	0.004607	0.005500
246	0.465000	-0.000004	-0.002711	0.250442	0.179818	1.795003	1.474541	0.004607	0.005500
247	0.475000	-0.000028	-0.010486	0.250447	0.179823	1.795017	1.474541	0.004607	0.005500
248	0.484999	-0.000198	-0.029456	0.250445	0.179821	1.795011	1.474541	0.004607	0.005500
249	0.495000	-0.000142	-0.022274	0.250435	0.179811	1.794984	1.474541	0.004607	0.005500
0	-0.498748	0.000060	-0.088458	1.001357	1.001197	2.499596	1.474583	0.006700	0.008000
1	-0.496248	0.000097	-0.065307	1.001743	1.001745	2.499992	1.474583	0.006700	0.008000
2	-0.493748	0.000346	-0.050486	1.001946	1.002028	2.500195	1.474583	0.006700	0.008000
3	-0.491249	0.000348	-0.001824	1.002006	1.002101	2.500241	1.474583	0.006700	0.008000
4	-0.488749	0.000280	0.054562	1.001964	1.002037	2.500192	1.474583	0.006700	0.008000
5	-0.486250	0.000154	0.062052	1.001878	1.001915	2.500104	1.474583	0.006700	0.008000
6	-0.483750	0.000056	0.040851	1.001812	1.001828	2.500046	1.474583	0.006700	0.008000
7	-0.481250	0.000011	0.014471	1.001776	1.001781	2.500015	1.474583	0.006700	0.008000
8	-0.478750	-0.000001	0.002132	1.001766	1.001766	2.500001	1.474583	0.006700	0.008000
9	-0.476250	-0.000003	0.000436	1.001763	1.001762	2.499998	1.474583	0.006700	0.008000
10	-0.473750	-0.000003	-0.000658	1.001763	1.001762	2.499998	1.474583	0.006700	0.008000
11	-0.471250	-0.000001	-0.000944	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
12	-0.468750	-0.000000	-0.000394	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
13	-0.466250	0.000000	-0.000114	1.001765	1.001766	2.500000	1.474583	0.006700	0.008000
14	-0.463750	-0.000000	0.000123	1.001765	1.001766	2.500000	1.474583	0.006700	0.008000
15	-0.461250	0.000000	0.000418	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
16	-0.458750	0.000001	0.000876	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
17	-0.456250	0.000002	-0.000105	1.001763	1.001763	2.499998	1.474583	0.006700	0.008000
18	-0.453750	0.000001	-0.001226	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
19	-0.451250	-0.000000	-0.000039	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
20	-0.448750	-0.000001	0.000719	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
21	-0.446250	0.000001	-0.000729	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
22	-0.443750	0.000000	-0.000017	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
23	-0.441250	-0.000001	0.001100	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
24	-0.438750	-0.000003	0.000120	1.001764	1.001763	2.499998	1.474583	0.006700	0.008000
25	-0.436250	-0.000002	-0.000442	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
26	-0.433750	0.000002	0.000442	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
27	-0.431250	0.000003	-0.000120	1.001764	1.001763	2.499998	1.474583	0.006700	0.008000
28	-0.428750	0.000001	-0.001100	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
29	-0.426250	-0.000000	0.000017	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
30	-0.423750	-0.000001	0.000729	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
31	-0.421250	0.000001	-0.000719	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
32	-0.418750	0.000000	0.000038	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
33	-0.416250	-0.000001	0.001224	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
34	-0.413750	-0.000002	0.000105	1.001763	1.001763	2.499998	1.474583	0.006700	0.008000
35	-0.411250	-0.000001	-0.000862	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
36	-0.408750	0.000000	-0.000376	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
37	-0.406250	0.000000	-0.000034	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
38	-0.403750	0.000000	0.000027	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
39	-0.401250	-0.000000	-0.000027	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
40	-0.398750	-0.000000	0.000034	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
41	-0.396250	-0.000000	0.000376	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
42	-0.393750	0.000001	0.000862	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
43	-0.391250	0.000002	-0.000103	1.001763	1.001763	2.499998	1.474583	0.006700	0.008000
44	-0.388750	0.000001	-0.001222	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
45	-0.386250	-0.000000	-0.000050	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
46	-0.383750	-0.000001	0.000674	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
47	-0.381250	0.000000	-0.000822	1.001764	1.001766	2.500004	1.474583	0.006700	0.008000
48	-0.378750	-0.000000	0.000093	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
49	-0.376250	-0.000001	0.001792	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
50	-0.373750	-0.000001	0.000739	1.001762	1.001761	2.499997	1.474583	0.006700	0.008000
51	-0.371250	0.000001	-0.000739	1.001762	1.001761	2.499997	1.474583	0.006700	0.008000
52	-0.368750	0.000001	-0.001792	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
53	-0.366250	0.000000	-0.000093	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
54	-0.363750	-0.000000	0.000822	1.001764	1.001766	2.500004	1.474583	0.006700	0.008000
55	-0.361250	0.000001	-0.000674	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
56	-0.358750	0.000000	0.000050	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
57	-0.356250	-0.000001	0.001222	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
58	-0.353750	-0.000002	0.000102	1.001763	1.001763	2.499998	1.474583	0.006700	0.008000
59	-0.351250	-0.000001	-0.000864	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
60	-0.348750	0.000000	-0.000376	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
61	-0.346250	0.000000	-0.000011	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
62	-0.343750	0.000000	0.000088	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
63	-0.341250	0.000000	0.000057	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
64	-0.338750	-0.000000	-0.000000	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
65	-0.336250	-0.000000	-0.000057	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
66	-0.333750	-0.000000	-0.000088	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
67	-0.331250	-0.000000	0.000011	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
68	-0.328750	-0.000000	0.000376	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
69	-0.326250	0.000001	0.000865	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
70	-0.323750	0.000002	-0.000102	1.001763	1.001763	2.499998	1.474583	0.006700	0.008000
71	-0.321250	0.000001	-0.001234	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
72	-0.318750	-0.000000	-0.000091	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
73	-0.316250	-0.000001	0.000620	1.001764	1.001766	2.500004	1.474583	0.006700	0.008000
74	-0.313750	0.000000	-0.000606	1.001764	1.001766	2.500004	1.474583	0.006700	0.008000
75	-0.311250	0.000000	0.000535	1.001764	1.001764	2.500000	1.474583	0.006700	0.008000
76	-0.308750	0.000001	0.002162	1.001763	1.001762	2.499998	1.474583	0.006700	0.008000
77	-0.306250	0.000000	0.000000	1.001762	1.001760	2.499996	1.474583	0.006700	0.008000
78	-0.303750	-0.000001	-0.002162	1.001763	1.001762	2.499998	1.474583	0.006700	0.008000
79	-0.301250	-0.000000	-0.000535	1.001764	1.001764	2.500000	1.474583	0.006700	0.008000
80	-0.298750	-0.000000	0.000606	1.001764	1.001766	2.500004	1.474583	0.006700	0.008000
81	-0.296250	0.000001	-0.000620	1.001764	1.001766	2.500004	1.474583	0.006700	0.008000
82	-0.293750	0.000000	0.000091	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
83	-0.291250	-0.000001	0.001234	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
84	-0.288750	-0.000002	0.000102	1.001763	1.001763	2.499998	1.474583	0.006700	0.008000
85	-0.286250	-0.000001	-0.000865	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
86	-0.283750	0.000000	-0.000376	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
87	-0.281250	0.000000	-0.000011	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
88	-0.278750	0.000000	0.000088	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
89	-0.276250	0.000000	0.000057	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
90	-0.273750	-0.000000	0.000000	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
91	-0.271250	-0.000000	-0.000057	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
92	-0.268750	-0.000000	-0.000088	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
93	-0.266250	-0.000000	0.000011	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
94	-0.263750	-0.000000	0.000376	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
95	-0.261250	0.000001	0.000864	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
96	-0.258750	0.000002	-0.000104	1.001763	1.001763	2.499998	1.474583	0.006700	0.008000
97	-0.256250	0.000001	-0.001223	1.001764	1.001763	2.499999	1.474583	0.006700	0.008000
98	-0.253750	-0.000000	-0.000038	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
99	-0.251250	-0.000001	0.000710	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
100	-0.248750	0.000001	-0.000776	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
101	-0.246250	0.000000	-0.000054	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
102	-0.243750	-0.000001	0.001235	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
103	-0.241250	-0.000002	0.000466	1.001763	1.001762	2.499998	1.474583	0.006700	0.008000
104	-0.238750	0.000000	0.000000	1.001763	1.001762	2.499998	1.474583	0.006700	0.008000
105	-0.236250	0.000002	-0.000466	1.001763	1.001762	2.499998	1.474583	0.006700	0.008000
106	-0.233750	0.000001	-0.001235	1.001764	1.001764	2.499999	1.474583	0.006700	0.008000
107	-0.231250	-0.000000	0.000054	1.001765	1.001765	2.500000	1.474583	0.006700	0.008000
108	-0.228750	-0.000001	0.000776	1.001764	1.001765	2.500004	1.474583	0.006700	0.008000
